code_gene,nom_bdcarthage,dtg_bathy,lon,lat,prof
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10109","44,95737","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10103","44,95737","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10097","44,95737","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10092","44,95737","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10087","44,95737","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10086","44,95737","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10593","44,94868","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10111","44,95708","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10149","44,95749","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10113","44,9571","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10116","44,9571","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1012","44,95708","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10124","44,95704","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10129","44,957","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10134","44,95697","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10139","44,95693","0,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10144","44,95687","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1015","44,95682",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10154","44,95676","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10158","44,9567","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10107","44,95702","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10209","44,95751","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10291","44,95778","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10285","44,95775","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10279","44,95771","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10273","44,95768","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10266","44,95767","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1026","44,95765","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10254","44,95764","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10247","44,95762","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10241","44,95761","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10235","44,95759","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10228","44,95757","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10139","44,95745","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10215","44,95753","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10144","44,95747","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10203","44,95749","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10196","44,95748","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10191","44,95747","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10184","44,95745","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10179","44,95748","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10174","44,95751","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10169","44,95753","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10164","44,95754","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1016","44,95752","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10154","44,95751","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10188","44,95644",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10222","44,95756","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10774","44,95085","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10165","44,95662","2,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10602","44,95346","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10618","44,95335","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10636","44,95323",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10653","44,95305","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1067","44,95283","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10687","44,95258","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1071","44,95237","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10733","44,95215",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10753","44,95192","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10767","44,95167","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10574","44,95373","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10776","44,95113","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10563","44,95389","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10764","44,95057","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10747","44,9503","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10728","44,95006","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10707","44,94983","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10687","44,9496","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10666","44,94937","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10643","44,94918","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10632","44,94909","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10624","44,94904","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10617","44,94896","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10608","44,94889","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10774","44,9514","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10387","44,9551","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1107","44,95733","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10197","44,95634","3,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10206","44,95623","2,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10215","44,95611","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10228","44,95599",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10243","44,9559","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10259","44,9558","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10272","44,95567","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10285","44,95555","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10303","44,95544","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10319","44,95536","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10586","44,95359","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10362","44,95522","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10175","44,95653",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,104","44,95495","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10408","44,95479","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10416","44,95467","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10426","44,95455","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1044","44,95444","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10457","44,95432","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10476","44,95422","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10496","44,95416","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10516","44,95416","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10534","44,95415","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10549","44,95405","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10338","44,95529","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09724","44,97741","2,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09899","44,9771","4,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09889","44,97719","3,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09878","44,97728","3,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09864","44,97733",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09852","44,97734","3,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09834","44,97735","3,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09818","44,97735",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09803","44,97735","2,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09786","44,97737","2,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09771","44,97738","2,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11036","44,95682","2,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09739","44,9774","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09926","44,9768","2,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09707","44,97743","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09693","44,97743","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09679","44,97745","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09664","44,97746","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,0965","44,97748","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09635","44,97751","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09622","44,97755","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09609","44,9776","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09596","44,97766","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09585","44,97771","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09576","44,97778","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09755","44,97739","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10038","44,97582","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10134","44,97465","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10132","44,97475","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10129","44,97485","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10127","44,97495",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10125","44,97505","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10118","44,97515","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10112","44,97525","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10106","44,97534","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10098","44,97542","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1009","44,97551","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10073","44,97559","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09909","44,977","3,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10048","44,97574","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09918","44,9769","2,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10027","44,97589","2,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10017","44,97598","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10007","44,97607","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09997","44,97616","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09986","44,97625","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09976","44,97633","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09967","44,97643","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09958","44,97653","2,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09946","44,97661","2,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09935","44,9767","2,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09554","44,97801","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1006","44,97567","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09568","44,97786",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,97879","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,97879","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,97879","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,9788","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,9788","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09397","44,97882","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09397","44,97883","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97884","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97884","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09399","44,97879","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09399","44,97878","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09396","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11125","44,98864","0,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11942","45,00288","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09395","44,97885","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09425","44,97851","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10136","44,97434","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09547","44,97808","2,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09537","44,97814","2,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09526","44,97818","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09515","44,97823","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09504","44,97826","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09493","44,97829","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09481","44,97832",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09472","44,97833","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09463","44,97837","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09449","44,97843","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09398","44,97879","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09435","44,97848",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09561","44,97793","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09421","44,97851",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09418","44,97853",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09416","44,97855","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09414","44,97857","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,0941","44,97859",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09407","44,97861","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09403","44,97864","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09401","44,97868","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09401","44,97871","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,094","44,97875","0,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,094","44,97877","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,09444","44,97845","2,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1062","44,96538","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10484","44,96844","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10627","44,96353","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10626","44,96375","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10626","44,964","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10622","44,96429",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10617","44,96457","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10616","44,96475","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10616","44,96483","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10621","44,96492","0,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10623","44,96499","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10622","44,96508","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10639","44,96311","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10622","44,96526",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10657","44,96281","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10619","44,96554","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10615","44,96585","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10603","44,96622","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10588","44,96651","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10577","44,96673","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10567","44,96693","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10558","44,96711","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10548","44,96735",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10535","44,96764","2,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10517","44,96789","2,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10133","44,97454","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10622","44,96517",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10987","44,95972","4,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,0944","44,97847","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11081","44,95753","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11093","44,95775","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11105","44,95797","0,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11112","44,95815","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11114","44,95835","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11111","44,95847","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11099","44,95856",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11084","44,95863","2,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1107","44,95875","3,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11058","44,95888","3,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10633","44,96333","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11011","44,95946","4,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10465","44,96878","1,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10961","44,95997","3,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10938","44,96023","3,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10914","44,96049","3,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10887","44,96078","3,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10864","44,96099","3,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10825","44,96126","2,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1079","44,96146","2,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10759","44,96174",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10733","44,96198","3,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10703","44,96225",3
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10684","44,96249","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11038","44,95912","4,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10202","44,97324","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10502","44,96813","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10277","44,97248","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10274","44,97254","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1027","44,97259","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10265","44,97265",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10263","44,9727",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10261","44,97275",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10253","44,9728",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10244","44,97285","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10235","44,97292",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10225","44,97298","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10295","44,97212","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10209","44,97316","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10295","44,97207","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10196","44,97334","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1019","44,97345","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10184","44,97355","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10178","44,97366","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10173","44,97376","1,1"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10168","44,97387","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10161","44,97397","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10152","44,97404",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10146","44,97413","1,9"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10141","44,97423","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,11055","44,95711","2,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10217","44,97307","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10326","44,97184","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10448","44,96906","1,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10429","44,9693","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10417","44,96951","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10406","44,96974","1,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10393","44,97008","1,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10381","44,97038","1,2"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10373","44,97057",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10365","44,97087","1,3"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10361","44,97109",2
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10357","44,97123",1
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10354","44,97134","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10278","44,97242","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10334","44,9717","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10134","44,97444","1,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10316","44,97201","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10309","44,97206","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10305","44,97206","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10303","44,97204","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10305","44,97202","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10306","44,97199","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10304","44,97197","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10301","44,97196","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10296","44,97198","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10293","44,97201","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10294","44,97204","0,4"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10343","44,97152","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10816","44,98367","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10829","44,98383","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10828","44,98383","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10827","44,98383","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10825","44,98382","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10825","44,98381","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10824","44,98381","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10823","44,9838","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10822","44,9838","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1082","44,9838","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10819","44,98379","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10775","44,98558","0,5"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10816","44,98372","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10831","44,98386","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10814","44,98361","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,1081","44,98356","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10803","44,98351","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10795","44,98347","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10786","44,98342","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10776","44,98338","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10767","44,98333","0,6"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10758","44,98329","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10749","44,98324","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10742","44,98318","0,8"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10735","44,98311","0,7"
S1215013,ETANG DE LACANAU,28/07/2008,"-1,10817","44,98377","0,7"
